step,concurrency,calls,setup_success,ttfa_p50_ms,ttfa_p95_ms,ttfa_p99_ms,turn_latency_p95_ms,turns,turns_failed,p95_ratio,verdict
c3,3,3,1.0000,809.0,3294.5,3294.5,5629.0,15,0,1.00,pass
